transaction_id,transaction_date,customer_id,store_id,channel_id,channel_name,channel_type,payment_id,salesperson_id
TRX-01226,2025-01-29 17:01:00,CUST-0669,STORE-021,CH_MKT,Marketplace,Online,PAY-01226,
TRX-01227,2025-04-19 18:42:00,CUST-0297,STORE-001,CH_WEB,Online Web,Online,PAY-01227,
TRX-01228,2024-07-28 13:46:00,CUST-0539,STORE-018,CH_OFF,Offline Store,Offline,PAY-01228,EMP-028
TRX-01229,2025-01-16 09:15:00,CUST-0609,STORE-017,CH_OFF,Offline Store,Offline,PAY-01229,EMP-048
TRX-01230,2025-02-18 19:42:00,CUST-0413,STORE-021,CH_OFF,Offline Store,Offline,PAY-01230,EMP-059
TRX-01231,2025-01-01 20:39:00,CUST-0749,STORE-001,CH_OFF,Offline Store,Offline,PAY-01231,EMP-030
TRX-01232,2025-03-28 13:13:00,CUST-0425,STORE-008,CH_MKT,Marketplace,Online,PAY-01232,
TRX-01233,2025-03-21 21:42:00,CUST-0204,STORE-003,CH_OFF,Offline Store,Offline,PAY-01233,EMP-061
TRX-01234,2025-01-24 19:24:00,CUST-0761,STORE-006,CH_MKT,Marketplace,Online,PAY-01234,
TRX-01235,2025-04-07 13:36:00,CUST-0067,STORE-014,CH_MKT,Marketplace,Online,PAY-01235,
TRX-01236,2024-06-06 15:19:00,CUST-0774,STORE-015,CH_OFF,Offline Store,Offline,PAY-01236,EMP-072
TRX-01237,2025-05-22 10:58:00,CUST-0938,STORE-025,CH_OFF,Offline Store,Offline,PAY-01237,EMP-047
TRX-01238,2024-08-27 17:28:00,CUST-0904,STORE-002,CH_WEB,Online Web,Online,PAY-01238,
TRX-01239,2024-11-06 20:28:00,CUST-0608,STORE-017,CH_OFF,Offline Store,Offline,PAY-01239,EMP-070
TRX-01240,2025-02-08 11:47:00,CUST-0154,STORE-008,CH_OFF,Offline Store,Offline,PAY-01240,EMP-006
TRX-01241,2024-11-01 21:55:00,CUST-0258,STORE-017,CH_MKT,Marketplace,Online,PAY-01241,
TRX-01242,2024-02-16 12:21:00,CUST-0430,STORE-020,CH_OFF,Offline Store,Offline,PAY-01242,EMP-038
TRX-01243,2024-05-05 19:47:00,CUST-0437,STORE-003,CH_WEB,Online Web,Online,PAY-01243,
TRX-01244,2024-12-25 17:50:00,CUST-0515,STORE-023,CH_WEB,Online Web,Online,PAY-01244,
TRX-01245,2024-08-16 17:20:00,CUST-0001,STORE-025,CH_OFF,Offline Store,Offline,PAY-01245,EMP-004
TRX-01246,2024-10-28 21:22:00,CUST-0097,STORE-018,CH_OFF,Offline Store,Offline,PAY-01246,EMP-012
TRX-01247,2024-12-10 10:36:00,CUST-0833,STORE-024,CH_MKT,Marketplace,Online,PAY-01247,
TRX-01248,2024-05-31 18:54:00,CUST-0167,STORE-025,CH_OFF,Offline Store,Offline,PAY-01248,EMP-072
TRX-01249,2024-10-13 18:22:00,CUST-0139,STORE-002,CH_WEB,Online Web,Online,PAY-01249,
TRX-01250,2024-12-23 15:09:00,CUST-0262,STORE-018,CH_OFF,Offline Store,Offline,PAY-01250,EMP-001
TRX-01251,2024-03-01 15:37:00,CUST-0380,STORE-003,CH_WEB,Online Web,Online,PAY-01251,
TRX-01252,2024-05-14 19:45:00,CUST-0236,STORE-022,CH_WEB,Online Web,Online,PAY-01252,
TRX-01253,2024-06-03 12:07:00,CUST-0836,STORE-022,CH_OFF,Offline Store,Offline,PAY-01253,EMP-044
TRX-01254,2024-02-19 13:22:00,,STORE-006,CH_WEB,Online Web,Online,PAY-01254,
TRX-01255,2024-10-07 21:06:00,CUST-0912,STORE-018,CH_OFF,Offline Store,Offline,PAY-01255,EMP-002
TRX-01256,2024-08-29 13:27:00,CUST-0270,STORE-009,CH_OFF,Offline Store,Offline,PAY-01256,EMP-073
TRX-01257,2024-12-22 18:41:00,,STORE-009,CH_OFF,Offline Store,Offline,PAY-01257,EMP-019
TRX-01258,2024-07-14 19:48:00,CUST-0295,STORE-015,CH_OFF,Offline Store,Offline,PAY-01258,EMP-052
TRX-01259,2024-10-27 19:45:00,CUST-0532,STORE-011,CH_OFF,Offline Store,Offline,PAY-01259,EMP-075
TRX-01260,2024-07-13 13:38:00,CUST-0277,STORE-013,CH_OFF,Offline Store,Offline,PAY-01260,EMP-071
TRX-01261,2024-10-29 09:10:00,,STORE-012,CH_WEB,Online Web,Online,PAY-01261,
TRX-01262,2024-11-12 18:24:00,CUST-0464,STORE-006,CH_OFF,Offline Store,Offline,PAY-01262,EMP-014
TRX-01263,2024-07-11 20:07:00,CUST-0381,STORE-014,CH_WEB,Online Web,Online,PAY-01263,
TRX-01264,2024-05-06 09:38:00,CUST-0151,STORE-019,CH_OFF,Offline Store,Offline,PAY-01264,EMP-035
TRX-01265,2024-07-20 19:53:00,CUST-0897,STORE-016,CH_WEB,Online Web,Online,PAY-01265,
TRX-01266,2025-05-18 18:36:00,CUST-0923,STORE-024,CH_OFF,Offline Store,Offline,PAY-01266,EMP-067
TRX-01267,2024-06-15 15:22:00,CUST-0532,STORE-025,CH_MKT,Marketplace,Online,PAY-01267,
TRX-01268,2024-11-03 17:33:00,CUST-0148,STORE-007,CH_OFF,Offline Store,Offline,PAY-01268,EMP-064
TRX-01269,2024-12-05 09:15:00,CUST-0375,STORE-008,CH_OFF,Offline Store,Offline,PAY-01269,EMP-071
TRX-01270,2025-05-22 13:20:00,CUST-0848,STORE-017,CH_OFF,Offline Store,Offline,PAY-01270,EMP-058
TRX-01271,2025-02-03 17:23:00,CUST-0106,STORE-012,CH_WEB,Online Web,Online,PAY-01271,
TRX-01272,2024-05-04 09:51:00,CUST-0285,STORE-010,CH_OFF,Offline Store,Offline,PAY-01272,EMP-046
TRX-01273,2024-07-28 12:04:00,CUST-0628,STORE-016,CH_OFF,Offline Store,Offline,PAY-01273,EMP-013
TRX-01274,2024-02-16 20:13:00,CUST-0310,STORE-008,CH_OFF,Offline Store,Offline,PAY-01274,EMP-038
TRX-01275,2024-04-04 16:32:00,CUST-0971,STORE-023,CH_WEB,Online Web,Online,PAY-01275,
TRX-01276,2024-08-03 12:07:00,CUST-0191,STORE-008,CH_MKT,Marketplace,Online,PAY-01276,
TRX-01277,2024-11-13 16:30:00,CUST-0509,STORE-009,CH_OFF,Offline Store,Offline,PAY-01277,EMP-001
TRX-01278,2024-05-22 11:54:00,CUST-0873,STORE-005,CH_OFF,Offline Store,Offline,PAY-01278,EMP-016
TRX-01279,2024-05-16 15:16:00,CUST-0221,STORE-020,CH_WEB,Online Web,Online,PAY-01279,
TRX-01280,2025-02-14 19:25:00,,STORE-009,CH_MKT,Marketplace,Online,PAY-01280,
TRX-01281,2024-04-03 10:33:00,CUST-0881,STORE-014,CH_MKT,Marketplace,Online,PAY-01281,
TRX-01282,2024-01-20 13:35:00,CUST-0961,STORE-008,CH_WEB,Online Web,Online,PAY-01282,
TRX-01283,2025-01-16 18:59:00,CUST-0076,STORE-020,CH_WEB,Online Web,Online,PAY-01283,
TRX-01284,2024-06-30 16:25:00,CUST-0533,STORE-016,CH_OFF,Offline Store,Offline,PAY-01284,EMP-061
TRX-01285,2024-12-20 12:49:00,CUST-0569,STORE-001,CH_OFF,Offline Store,Offline,PAY-01285,EMP-071
TRX-01286,2024-03-17 10:14:00,CUST-0343,STORE-010,CH_OFF,Offline Store,Offline,PAY-01286,EMP-068
TRX-01287,2024-09-13 16:45:00,CUST-0320,STORE-021,CH_WEB,Online Web,Online,PAY-01287,
TRX-01288,2024-07-04 09:37:00,CUST-0122,STORE-002,CH_OFF,Offline Store,Offline,PAY-01288,EMP-024
TRX-01289,2025-04-25 10:42:00,CUST-0662,STORE-012,CH_WEB,Online Web,Online,PAY-01289,
TRX-01290,2024-07-29 19:51:00,CUST-0857,STORE-014,CH_WEB,Online Web,Online,PAY-01290,
TRX-01291,2024-03-05 09:59:00,CUST-0352,STORE-022,CH_OFF,Offline Store,Offline,PAY-01291,EMP-078
TRX-01292,2024-07-18 15:17:00,CUST-0509,STORE-002,CH_WEB,Online Web,Online,PAY-01292,
TRX-01293,2024-09-27 20:21:00,CUST-0672,STORE-024,CH_OFF,Offline Store,Offline,PAY-01293,EMP-050
TRX-01294,2025-03-29 13:55:00,CUST-0037,STORE-023,CH_OFF,Offline Store,Offline,PAY-01294,EMP-017
TRX-01295,2024-11-18 12:41:00,CUST-0341,STORE-001,CH_OFF,Offline Store,Offline,PAY-01295,EMP-031
TRX-01296,2024-07-22 20:34:00,CUST-0413,STORE-019,CH_OFF,Offline Store,Offline,PAY-01296,EMP-025
TRX-01297,2024-10-10 21:49:00,,STORE-008,CH_OFF,Offline Store,Offline,PAY-01297,EMP-059
TRX-01298,2024-11-17 10:02:00,CUST-0901,STORE-005,CH_WEB,Online Web,Online,PAY-01298,
TRX-01299,2025-03-13 13:44:00,CUST-0808,STORE-013,CH_OFF,Offline Store,Offline,PAY-01299,EMP-056
TRX-01300,2024-02-24 20:48:00,CUST-0838,STORE-003,CH_OFF,Offline Store,Offline,PAY-01300,EMP-007
TRX-01301,2025-04-25 12:33:00,CUST-0242,STORE-001,CH_OFF,Offline Store,Offline,PAY-01301,EMP-055
TRX-01302,2024-08-03 14:01:00,CUST-0934,STORE-012,CH_OFF,Offline Store,Offline,PAY-01302,EMP-024
TRX-01303,2024-05-02 11:38:00,CUST-0905,STORE-024,CH_OFF,Offline Store,Offline,PAY-01303,EMP-052
TRX-01304,2025-05-27 16:00:00,CUST-0711,STORE-017,CH_OFF,Offline Store,Offline,PAY-01304,EMP-002
TRX-01305,2025-05-22 09:29:00,CUST-0780,STORE-018,CH_OFF,Offline Store,Offline,PAY-01305,EMP-039
TRX-01306,2024-12-02 19:18:00,CUST-0008,STORE-010,CH_OFF,Offline Store,Offline,PAY-01306,EMP-034
TRX-01307,2024-09-19 12:47:00,CUST-0439,STORE-016,CH_WEB,Online Web,Online,PAY-01307,
TRX-01308,2024-07-23 11:40:00,,STORE-021,CH_OFF,Offline Store,Offline,PAY-01308,EMP-048
TRX-01309,2024-02-08 11:38:00,CUST-0675,STORE-020,CH_OFF,Offline Store,Offline,PAY-01309,EMP-052
TRX-01310,2024-01-04 12:01:00,CUST-0659,STORE-019,CH_OFF,Offline Store,Offline,PAY-01310,EMP-016
TRX-01311,2024-04-05 17:58:00,CUST-0023,STORE-010,CH_OFF,Offline Store,Offline,PAY-01311,EMP-017
TRX-01312,2024-05-07 21:44:00,,STORE-008,CH_OFF,Offline Store,Offline,PAY-01312,EMP-008
TRX-01313,2024-12-03 19:43:00,CUST-0539,STORE-004,CH_OFF,Offline Store,Offline,PAY-01313,EMP-048
TRX-01314,2025-04-23 19:26:00,CUST-0803,STORE-017,CH_OFF,Offline Store,Offline,PAY-01314,EMP-011
TRX-01315,2024-09-25 20:32:00,CUST-0106,STORE-022,CH_WEB,Online Web,Online,PAY-01315,
TRX-01316,2024-10-22 15:45:00,CUST-0244,STORE-011,CH_WEB,Online Web,Online,PAY-01316,
TRX-01317,2024-08-03 14:55:00,CUST-0524,STORE-003,CH_WEB,Online Web,Online,PAY-01317,
TRX-01318,2024-04-30 11:13:00,CUST-0152,STORE-010,CH_OFF,Offline Store,Offline,PAY-01318,EMP-076
TRX-01319,2024-11-13 18:44:00,CUST-0473,STORE-009,CH_OFF,Offline Store,Offline,PAY-01319,EMP-014
TRX-01320,2024-12-17 09:59:00,CUST-0462,STORE-014,CH_OFF,Offline Store,Offline,PAY-01320,EMP-058
TRX-01321,2024-03-05 13:52:00,CUST-0116,STORE-023,CH_OFF,Offline Store,Offline,PAY-01321,EMP-026
TRX-01322,2024-12-10 14:59:00,CUST-0192,STORE-004,CH_OFF,Offline Store,Offline,PAY-01322,EMP-055
TRX-01323,2024-11-04 21:47:00,CUST-0031,STORE-017,CH_WEB,Online Web,Online,PAY-01323,
TRX-01324,2025-04-12 18:14:00,CUST-0570,STORE-013,CH_OFF,Offline Store,Offline,PAY-01324,EMP-006
TRX-01325,2024-01-26 10:02:00,CUST-0810,STORE-025,CH_OFF,Offline Store,Offline,PAY-01325,EMP-071
TRX-01326,2024-02-03 18:45:00,CUST-0695,STORE-024,CH_OFF,Offline Store,Offline,PAY-01326,EMP-031
TRX-01327,2024-03-05 17:34:00,CUST-0541,STORE-010,CH_OFF,Offline Store,Offline,PAY-01327,EMP-037
TRX-01328,2024-04-04 11:18:00,CUST-0785,STORE-013,CH_OFF,Offline Store,Offline,PAY-01328,EMP-056
TRX-01329,2024-06-19 21:31:00,CUST-0445,STORE-014,CH_WEB,Online Web,Online,PAY-01329,
TRX-01330,2024-06-21 13:24:00,CUST-0680,STORE-003,CH_OFF,Offline Store,Offline,PAY-01330,EMP-040
TRX-01331,2024-06-05 19:24:00,CUST-0598,STORE-025,CH_OFF,Offline Store,Offline,PAY-01331,EMP-002
TRX-01332,2024-07-05 11:36:00,CUST-0150,STORE-008,CH_WEB,Online Web,Online,PAY-01332,
TRX-01333,2024-10-03 09:24:00,CUST-0066,STORE-007,CH_WEB,Online Web,Online,PAY-01333,
TRX-01334,2024-12-01 18:24:00,CUST-0936,STORE-011,CH_WEB,Online Web,Online,PAY-01334,
TRX-01335,2024-12-27 14:04:00,CUST-0135,STORE-013,CH_OFF,Offline Store,Offline,PAY-01335,EMP-062
TRX-01336,2024-09-14 21:16:00,CUST-0063,STORE-010,CH_OFF,Offline Store,Offline,PAY-01336,EMP-020
TRX-01337,2024-09-12 14:05:00,CUST-0095,STORE-019,CH_OFF,Offline Store,Offline,PAY-01337,EMP-068
TRX-01338,2024-03-30 19:16:00,CUST-0935,STORE-006,CH_OFF,Offline Store,Offline,PAY-01338,EMP-024
TRX-01339,2024-05-11 12:13:00,CUST-0002,STORE-013,CH_WEB,Online Web,Online,PAY-01339,
TRX-01340,2024-06-03 11:38:00,CUST-0274,STORE-012,CH_OFF,Offline Store,Offline,PAY-01340,EMP-059
TRX-01341,2024-04-25 21:18:00,CUST-0926,STORE-017,CH_OFF,Offline Store,Offline,PAY-01341,EMP-025
TRX-01342,2024-02-11 15:04:00,,STORE-025,CH_OFF,Offline Store,Offline,PAY-01342,EMP-020
TRX-01343,2024-10-15 12:51:00,CUST-0424,STORE-014,CH_OFF,Offline Store,Offline,PAY-01343,EMP-053
TRX-01344,2024-09-13 16:20:00,CUST-0154,STORE-014,CH_WEB,Online Web,Online,PAY-01344,
TRX-01345,2024-01-08 14:57:00,CUST-0863,STORE-022,CH_OFF,Offline Store,Offline,PAY-01345,EMP-056
TRX-01346,2025-01-27 16:55:00,CUST-0208,STORE-006,CH_OFF,Offline Store,Offline,PAY-01346,EMP-031
TRX-01347,2024-11-23 10:55:00,CUST-0339,STORE-016,CH_OFF,Offline Store,Offline,PAY-01347,EMP-008
TRX-01348,2024-01-26 11:46:00,,STORE-003,CH_WEB,Online Web,Online,PAY-01348,
TRX-01349,2024-08-31 09:20:00,CUST-0791,STORE-012,CH_OFF,Offline Store,Offline,PAY-01349,EMP-039
TRX-01350,2025-04-04 09:40:00,CUST-0099,STORE-015,CH_OFF,Offline Store,Offline,PAY-01350,EMP-002
TRX-01351,2025-04-26 10:28:00,CUST-0868,STORE-018,CH_MKT,Marketplace,Online,PAY-01351,
TRX-01352,2024-09-01 09:48:00,CUST-0059,STORE-022,CH_MKT,Marketplace,Online,PAY-01352,
TRX-01353,2024-08-04 15:18:00,CUST-0029,STORE-017,CH_OFF,Offline Store,Offline,PAY-01353,EMP-078
TRX-01354,2025-01-12 16:01:00,CUST-0873,STORE-013,CH_OFF,Offline Store,Offline,PAY-01354,EMP-048
TRX-01355,2024-07-05 16:07:00,CUST-0839,STORE-006,CH_OFF,Offline Store,Offline,PAY-01355,EMP-053
TRX-01356,2025-03-22 17:55:00,CUST-0758,STORE-004,CH_OFF,Offline Store,Offline,PAY-01356,EMP-004
TRX-01357,2025-02-19 19:10:00,CUST-0353,STORE-022,CH_OFF,Offline Store,Offline,PAY-01357,EMP-068
TRX-01358,2024-04-12 10:36:00,CUST-0664,STORE-021,CH_OFF,Offline Store,Offline,PAY-01358,EMP-077
TRX-01359,2024-12-28 10:13:00,CUST-0246,STORE-024,CH_OFF,Offline Store,Offline,PAY-01359,EMP-073
TRX-01360,2025-04-29 12:23:00,CUST-0565,STORE-005,CH_OFF,Offline Store,Offline,PAY-01360,EMP-015
TRX-01361,2024-12-07 19:35:00,CUST-0550,STORE-008,CH_MKT,Marketplace,Online,PAY-01361,
TRX-01362,2025-01-24 13:27:00,CUST-0127,STORE-005,CH_OFF,Offline Store,Offline,PAY-01362,EMP-049
TRX-01363,2024-08-09 09:20:00,CUST-0544,STORE-005,CH_OFF,Offline Store,Offline,PAY-01363,EMP-066
TRX-01364,2025-05-17 13:30:00,CUST-0117,STORE-006,CH_WEB,Online Web,Online,PAY-01364,
TRX-01365,2024-05-20 18:14:00,CUST-0661,STORE-015,CH_WEB,Online Web,Online,PAY-01365,
TRX-01366,2025-05-08 20:42:00,CUST-0495,STORE-025,CH_OFF,Offline Store,Offline,PAY-01366,EMP-073
TRX-01367,2024-09-10 17:59:00,CUST-0071,STORE-023,CH_OFF,Offline Store,Offline,PAY-01367,EMP-043
TRX-01368,2025-01-17 16:41:00,CUST-0428,STORE-006,CH_OFF,Offline Store,Offline,PAY-01368,EMP-079
TRX-01369,2024-11-28 09:25:00,CUST-0279,STORE-008,CH_OFF,Offline Store,Offline,PAY-01369,EMP-075
TRX-01370,2024-06-02 10:58:00,CUST-0110,STORE-017,CH_WEB,Online Web,Online,PAY-01370,
TRX-01371,2025-04-04 14:13:00,CUST-0816,STORE-017,CH_OFF,Offline Store,Offline,PAY-01371,EMP-010
TRX-01372,2025-02-25 13:53:00,CUST-0704,STORE-006,CH_WEB,Online Web,Online,PAY-01372,
TRX-01373,2024-12-15 20:16:00,CUST-0638,STORE-023,CH_WEB,Online Web,Online,PAY-01373,
TRX-01374,2024-03-04 21:39:00,CUST-0854,STORE-009,CH_OFF,Offline Store,Offline,PAY-01374,EMP-061
TRX-01375,2024-07-13 14:08:00,,STORE-021,CH_OFF,Offline Store,Offline,PAY-01375,EMP-011
TRX-01376,2024-12-09 13:07:00,CUST-0691,STORE-007,CH_OFF,Offline Store,Offline,PAY-01376,EMP-056
TRX-01377,2024-11-23 17:07:00,CUST-0628,STORE-004,CH_WEB,Online Web,Online,PAY-01377,
TRX-01378,2024-06-12 18:37:00,CUST-0277,STORE-017,CH_WEB,Online Web,Online,PAY-01378,
TRX-01379,2025-02-10 18:37:00,CUST-0124,STORE-010,CH_WEB,Online Web,Online,PAY-01379,
TRX-01380,2025-05-30 17:33:00,CUST-0373,STORE-020,CH_OFF,Offline Store,Offline,PAY-01380,EMP-039
TRX-01381,2024-04-14 15:19:00,CUST-0711,STORE-021,CH_MKT,Marketplace,Online,PAY-01381,
TRX-01382,2024-11-18 11:13:00,CUST-0413,STORE-018,CH_OFF,Offline Store,Offline,PAY-01382,EMP-022
TRX-01383,2024-06-10 09:08:00,CUST-0960,STORE-025,CH_MKT,Marketplace,Online,PAY-01383,
TRX-01384,2025-05-20 19:45:00,CUST-0437,STORE-023,CH_WEB,Online Web,Online,PAY-01384,
TRX-01385,2024-12-12 11:50:00,CUST-0705,STORE-002,CH_OFF,Offline Store,Offline,PAY-01385,EMP-003
TRX-01386,2025-04-18 21:08:00,CUST-0188,STORE-014,CH_OFF,Offline Store,Offline,PAY-01386,EMP-045
TRX-01387,2024-08-27 18:35:00,CUST-0190,STORE-008,CH_WEB,Online Web,Online,PAY-01387,
TRX-01388,2025-04-15 17:41:00,CUST-0022,STORE-016,CH_WEB,Online Web,Online,PAY-01388,
TRX-01389,2025-03-12 19:37:00,CUST-0691,STORE-003,CH_WEB,Online Web,Online,PAY-01389,
TRX-01390,2024-10-31 18:18:00,CUST-0625,STORE-020,CH_OFF,Offline Store,Offline,PAY-01390,EMP-052
TRX-01391,2024-01-12 21:20:00,CUST-0368,STORE-003,CH_OFF,Offline Store,Offline,PAY-01391,EMP-079
TRX-01392,2024-03-09 14:18:00,CUST-0424,STORE-007,CH_WEB,Online Web,Online,PAY-01392,
TRX-01393,2024-12-30 20:38:00,,STORE-011,CH_OFF,Offline Store,Offline,PAY-01393,EMP-004
TRX-01394,2025-04-22 09:45:00,CUST-0979,STORE-022,CH_WEB,Online Web,Online,PAY-01394,
TRX-01395,2024-08-23 14:55:00,CUST-0454,STORE-024,CH_WEB,Online Web,Online,PAY-01395,
TRX-01396,2024-11-09 18:53:00,CUST-0245,STORE-004,CH_OFF,Offline Store,Offline,PAY-01396,EMP-003
TRX-01397,2024-01-20 12:45:00,CUST-0561,STORE-012,CH_OFF,Offline Store,Offline,PAY-01397,EMP-012
TRX-01398,2025-04-26 17:28:00,CUST-0648,STORE-007,CH_OFF,Offline Store,Offline,PAY-01398,EMP-024
TRX-01399,2024-07-28 13:19:00,CUST-0045,STORE-014,CH_OFF,Offline Store,Offline,PAY-01399,EMP-047
TRX-01400,2024-05-04 12:21:00,CUST-0984,STORE-024,CH_OFF,Offline Store,Offline,PAY-01400,EMP-059
TRX-01401,2025-04-20 11:42:00,CUST-0387,STORE-025,CH_OFF,Offline Store,Offline,PAY-01401,EMP-010
TRX-01402,2025-03-24 14:55:00,,STORE-017,CH_OFF,Offline Store,Offline,PAY-01402,EMP-062
TRX-01403,2025-05-02 12:02:00,CUST-0120,STORE-019,CH_OFF,Offline Store,Offline,PAY-01403,EMP-033
TRX-01404,2024-02-01 16:37:00,CUST-0798,STORE-010,CH_OFF,Offline Store,Offline,PAY-01404,EMP-006
TRX-01405,2024-11-29 12:42:00,CUST-0144,STORE-002,CH_WEB,Online Web,Online,PAY-01405,
TRX-01406,2025-02-24 12:33:00,CUST-0431,STORE-015,CH_OFF,Offline Store,Offline,PAY-01406,EMP-002
TRX-01407,2024-10-12 11:03:00,CUST-0355,STORE-012,CH_OFF,Offline Store,Offline,PAY-01407,EMP-045
TRX-01408,2025-05-30 17:34:00,CUST-0602,STORE-006,CH_OFF,Offline Store,Offline,PAY-01408,EMP-018
TRX-01409,2024-06-26 13:25:00,CUST-0455,STORE-012,CH_MKT,Marketplace,Online,PAY-01409,
TRX-01410,2025-03-04 13:17:00,CUST-0444,STORE-005,CH_OFF,Offline Store,Offline,PAY-01410,EMP-038
TRX-01411,2025-04-22 21:00:00,CUST-0161,STORE-011,CH_OFF,Offline Store,Offline,PAY-01411,EMP-060
TRX-01412,2024-09-19 18:51:00,CUST-0062,STORE-025,CH_WEB,Online Web,Online,PAY-01412,
TRX-01413,2025-05-27 18:36:00,CUST-0414,STORE-019,CH_MKT,Marketplace,Online,PAY-01413,
TRX-01414,2025-03-12 21:18:00,CUST-0254,STORE-003,CH_OFF,Offline Store,Offline,PAY-01414,EMP-034
TRX-01415,2024-06-07 14:56:00,CUST-0700,STORE-016,CH_WEB,Online Web,Online,PAY-01415,
TRX-01416,2024-03-15 14:16:00,CUST-0069,STORE-004,CH_OFF,Offline Store,Offline,PAY-01416,EMP-076
TRX-01417,2024-11-12 13:10:00,CUST-0435,STORE-015,CH_MKT,Marketplace,Online,PAY-01417,
TRX-01418,2024-11-16 19:48:00,CUST-0733,STORE-020,CH_MKT,Marketplace,Online,PAY-01418,
TRX-01419,2024-06-06 15:33:00,CUST-0657,STORE-020,CH_OFF,Offline Store,Offline,PAY-01419,EMP-048
TRX-01420,2024-07-15 11:12:00,CUST-0380,STORE-019,CH_OFF,Offline Store,Offline,PAY-01420,EMP-030
TRX-01421,2024-03-31 18:43:00,CUST-0646,STORE-015,CH_MKT,Marketplace,Online,PAY-01421,
TRX-01422,2024-10-07 18:24:00,CUST-0602,STORE-008,CH_WEB,Online Web,Online,PAY-01422,
TRX-01423,2025-02-03 13:34:00,CUST-0984,STORE-024,CH_MKT,Marketplace,Online,PAY-01423,
TRX-01424,2025-01-23 09:37:00,CUST-0125,STORE-001,CH_WEB,Online Web,Online,PAY-01424,
TRX-01425,2024-08-15 11:53:00,CUST-0259,STORE-015,CH_MKT,Marketplace,Online,PAY-01425,
TRX-01426,2024-10-30 12:07:00,CUST-0793,STORE-002,CH_WEB,Online Web,Online,PAY-01426,
TRX-01427,2024-09-21 13:09:00,CUST-0587,STORE-012,CH_OFF,Offline Store,Offline,PAY-01427,EMP-020
TRX-01428,2024-12-28 20:39:00,CUST-0468,STORE-024,CH_WEB,Online Web,Online,PAY-01428,
TRX-01429,2024-04-19 17:14:00,CUST-0149,STORE-022,CH_OFF,Offline Store,Offline,PAY-01429,EMP-036
TRX-01430,2024-10-11 20:59:00,CUST-0680,STORE-012,CH_MKT,Marketplace,Online,PAY-01430,
TRX-01431,2024-05-19 20:55:00,CUST-0545,STORE-023,CH_OFF,Offline Store,Offline,PAY-01431,EMP-078
TRX-01432,2024-05-18 16:49:00,CUST-0431,STORE-016,CH_MKT,Marketplace,Online,PAY-01432,
TRX-01433,2024-05-16 20:28:00,CUST-0222,STORE-020,CH_OFF,Offline Store,Offline,PAY-01433,EMP-054
TRX-01434,2024-09-14 20:33:00,CUST-0899,STORE-019,CH_MKT,Marketplace,Online,PAY-01434,
TRX-01435,2024-01-05 17:36:00,CUST-0068,STORE-018,CH_OFF,Offline Store,Offline,PAY-01435,EMP-059
TRX-01436,2024-05-13 18:30:00,CUST-0911,STORE-009,CH_OFF,Offline Store,Offline,PAY-01436,EMP-011
TRX-01437,2025-02-25 17:45:00,,STORE-020,CH_OFF,Offline Store,Offline,PAY-01437,EMP-008
TRX-01438,2024-10-12 14:11:00,CUST-0659,STORE-023,CH_WEB,Online Web,Online,PAY-01438,
TRX-01439,2024-12-25 10:29:00,CUST-0809,STORE-020,CH_WEB,Online Web,Online,PAY-01439,
TRX-01440,2024-10-16 10:29:00,CUST-0174,STORE-024,CH_MKT,Marketplace,Online,PAY-01440,
TRX-01441,2024-12-12 09:37:00,CUST-0772,STORE-004,CH_OFF,Offline Store,Offline,PAY-01441,EMP-039
TRX-01442,2025-05-28 15:21:00,CUST-0934,STORE-004,CH_OFF,Offline Store,Offline,PAY-01442,EMP-037
TRX-01443,2024-05-29 10:31:00,CUST-0268,STORE-022,CH_MKT,Marketplace,Online,PAY-01443,
TRX-01444,2024-02-04 16:35:00,CUST-0574,STORE-022,CH_OFF,Offline Store,Offline,PAY-01444,EMP-054
TRX-01445,2024-03-29 09:25:00,CUST-0960,STORE-014,CH_OFF,Offline Store,Offline,PAY-01445,EMP-059
TRX-01446,2024-06-12 13:36:00,CUST-0864,STORE-004,CH_OFF,Offline Store,Offline,PAY-01446,EMP-056
TRX-01447,2025-05-09 19:37:00,CUST-0353,STORE-003,CH_OFF,Offline Store,Offline,PAY-01447,EMP-066
TRX-01448,2024-06-11 16:13:00,CUST-0795,STORE-016,CH_WEB,Online Web,Online,PAY-01448,
TRX-01449,2024-12-15 16:42:00,CUST-0590,STORE-012,CH_OFF,Offline Store,Offline,PAY-01449,EMP-076
TRX-01450,2024-01-01 14:58:00,CUST-0551,STORE-007,CH_OFF,Offline Store,Offline,PAY-01450,EMP-053
TRX-01451,2024-09-30 18:56:00,CUST-0880,STORE-015,CH_OFF,Offline Store,Offline,PAY-01451,EMP-057
TRX-01452,2024-02-22 21:17:00,CUST-0082,STORE-024,CH_OFF,Offline Store,Offline,PAY-01452,EMP-063
TRX-01453,2025-05-04 20:31:00,CUST-0853,STORE-001,CH_MKT,Marketplace,Online,PAY-01453,
TRX-01454,2025-01-05 12:40:00,,STORE-004,CH_OFF,Offline Store,Offline,PAY-01454,EMP-078
TRX-01455,2024-06-12 10:20:00,CUST-0025,STORE-001,CH_OFF,Offline Store,Offline,PAY-01455,EMP-060
TRX-01456,2024-09-29 10:46:00,CUST-0666,STORE-023,CH_OFF,Offline Store,Offline,PAY-01456,EMP-049
